Sales Invoice Enquiry as of 17/06/2026,,,,,
Transaction No.,Completed Date,Due Date,Customer Code,Customer Name,Total
SI-00093704,03/06/2026,03/06/2026,SJQ001,Sasano Jewellers - QLD,611.65
SI-00093705,03/06/2026,03/07/2026,S316,SC- Watson's Jewellers,201.86
SI-00093706,04/06/2026,04/07/2026,AB029,Alex Bros,"1,705.11"
SI-00093707,05/06/2026,03/06/2026,SJ1091,Statewide Jewellers,579.93
SI-00093708,04/06/2026,11/06/2026,FD001,Forever Diamonds Pty Ltd,"4,345.82"
SI-00093709,04/06/2026,04/07/2026,EBF001,Ernesto Buono Fine Jewellery,326.41
SI-00093710,12/06/2026,04/06/2026,CAT001,Catanach's Jewellers,"4,604.60"
SI-00093711,04/06/2026,04/06/2026,SJQ001,Sasano Jewellers - QLD,954.33
SI-00093712,09/06/2026,04/06/2026,SFJ001,Soon Fong Jewellery,"5,379.00"
SI-00093713,10/06/2026,04/07/2026,I011A,IJC- Lanhams Jewellery,"4,604.60"
SI-00093714,04/06/2026,04/07/2026,GSJ396,G Salera Jewellers,695.87
SI-00093715,04/06/2026,04/06/2026,TPJ001,Thien Phu Jewellery,"2,307.30"
SI-00093720,09/06/2026,09/07/2026,BJ110,Bachini Jewellers,"2,142.03"
SI-00093721,10/06/2026,05/06/2026,MTD001,Metro Diamonds Australia Pty Ltd,"4,604.60"
SI-00093722,09/06/2026,05/06/2026,RJ916,Rainbow Jewellers,895.51
SI-00093723,09/06/2026,09/06/2026,GJK398,Gabriel Kuryo,111.87
SI-00093724,09/06/2026,09/07/2026,JFJ538,JC Fine Jewellers,"7,794.91"
SI-00093725,09/06/2026,09/07/2026,BJ110,Bachini Jewellers,5.90
SI-00093726,09/06/2026,09/07/2026,RFJ953,Roberts Family Jewellers,2.75
SI-00093727,09/06/2026,09/07/2026,LGS650,LeGassick,242.29
SI-00093728,09/06/2026,09/07/2026,DWJ307,Diamond World Jewellers,"10,386.09"
SI-00093730,09/06/2026,09/07/2026,DWJ307,Diamond World Jewellers,"5,345.04"
SI-00093731,10/06/2026,10/07/2026,RJ957,Romano's Jewellers,726.73
SI-00093734,11/06/2026,11/06/2026,JH567,Jim Hughes & Sons,"4,831.04"
SI-00093735,11/06/2026,11/06/2026,JH567,Jim Hughes & Sons,"3,810.39"
SI-00093737,12/06/2026,12/07/2026,KJ002,Kyabram Jewellers,992.82
SI-00093738,12/06/2026,12/07/2026,SJ003,Speirs Jewellers,"7,834.91"
SI-00093739,12/06/2026,12/07/2026,SJ003,Speirs Jewellers,"14,468.03"
SI-00093740,15/06/2026,15/07/2026,MJ726,Matusik Jewellers,"1,120.38"
SI-00093741,15/06/2026,15/07/2026,KAK001,Kate & Kole,831.48
SI-00093742,15/06/2026,15/06/2026,VTM1214,Vinnie Truda & Melissa,460.00
SI-00093744,16/06/2026,28/04/2026,GSC001,Gisella Campanelli,400.00
SI-00093745,16/06/2026,16/06/2026,SSJ1071,Solitaire Sydney Jewellery,33.00
SI-00093746,16/06/2026,16/07/2026,SJ003,Speirs Jewellers,"4,921.59"
web#2231,17/06/2024,17/07/2024,ZDJ1255,Zanardi Designer Jewellers,216.73
web#2232,17/06/2024,17/06/2024,CJ236,Colossus Jewellers,210.75
web#2233,17/06/2024,17/07/2024,S125,SC- York Jewellers,444.48
web#2234,17/06/2024,17/07/2024,FJ374,Fay's Jewellers,572.72
web#2236,21/06/2024,21/06/2024,A098,Aura-Mana,129.65
web#2237,24/06/2024,24/07/2024,I120A,IJC- Jarrett Fine Jewellery,335.09
web#2238,24/06/2024,24/06/2024,HOG502,House of Gold-Salisbury,"4,409.41"
web#2239,24/06/2024,24/07/2024,S475,SC- Argyle Jewellers,645.06
web#2240,25/06/2024,25/06/2024,KD604,KarLen Designs,150.77
web#2241,28/06/2024,28/07/2024,S235,SC- Criterion Jewellers,446.63
web#2242,28/06/2024,28/06/2024,SBJ021,Simply Brilliant Jewels,244.56
web#2244,05/07/2024,04/08/2024,AJ027,Aldo Jewellers,441.71
web#2244/1,16/07/2024,15/08/2024,AJ027,Aldo Jewellers,72.72
web#2245,09/07/2024,08/08/2024,S456,SC- My Jewellery Shop PTY LTD,654.41
web#2246,09/07/2024,16/07/2024,LC663,Linda & Co - Rhodes,981.27
web#2247,09/07/2024,08/08/2024,S475,SC- Argyle Jewellers,645.06
web#2248,09/07/2024,08/08/2024,MGD781,MJ Geldart Designer Jewellery,750.48
web#2249,10/07/2024,09/08/2024,TFD001,The French Door,419.54
web#2250,12/07/2024,11/08/2024,I011A,IJC- Lanhams Jewellery,250.41
web#2251,12/07/2024,12/07/2024,TMJ1151,The M Jewel,165.24
web#2252,15/07/2024,15/07/2024,RNR954,Rocks N Rings Jewellers,150.12
web#2253,15/07/2024,14/08/2024,TT1114,T & T Jewellers - Grand Duke Group Pty Ltd,389.96
web#2254,16/07/2024,15/08/2024,SJ1079,Springfield Jewellers,553.67
web#2256,16/07/2024,15/08/2024,S051,SC- Campbell's Jewellery,"3,244.12"
web#2258,23/07/2024,22/08/2024,LBJ652,Leon Baker Jewellers,"1,669.25"
web#2262,30/07/2024,30/07/2024,CDJ237,Connie Dimas Jewellery,126.93
web#2263,30/07/2024,30/07/2024,JKJ585,Joseph King Jewellery,329.67
web#2264,01/08/2024,31/08/2024,HJ481,Hay's Jewellers-Leongatha,"1,024.13"
web#2265,01/08/2024,31/08/2024,AJ027,Aldo Jewellers,433.12
web#2267,06/08/2024,06/08/2024,RN001,Rivi New,178.38
web#2268,06/08/2024,05/09/2024,S336,SC- Darryl Tighe Jewellers,262.78
web#2269,08/08/2024,07/08/2024,RNR954,Rocks N Rings Jewellers,142.45
web#2270,08/08/2024,07/09/2024,HJ481,Hay's Jewellers-Leongatha,266.99
web#2271,08/08/2024,07/09/2024,EJ344,Elray Jewellers,316.93
web#2272,13/08/2024,12/09/2024,AJ027,Aldo Jewellers,213.27
web#2273,14/08/2024,13/09/2024,PSJ896,Precious Stones Jewellery,320.93
web#2274,14/08/2024,13/09/2024,AD099,Aurea Designs,375.09
web#2275,14/08/2024,13/09/2024,PPJ876,Phil Peel Jewellers,"1,324.24"
web#2277,19/08/2024,18/09/2024,AJ063,Antoinette's Jewellers,902.05
web#2279,22/08/2024,21/09/2024,HJ481,Hay's Jewellers-Leongatha,211.37
web#2280,23/08/2024,23/08/2024,JOJ558,Jewellery on James,213.10
web#2282,26/08/2024,25/09/2024,ADE035,All Diamonds Elsternwick Pty Ltd,148.95
web#2283,27/08/2024,27/08/2024,CJ236,Colossus Jewellers,240.94
web#2286,29/08/2024,29/08/2024,GFJ410,Gemara Fine Jewellers,"2,443.99"
web#2287,29/08/2024,28/09/2024,AJ067,Arabella Jewellers,"2,295.18"
web#2288,02/09/2024,02/09/2024,KJ599,Kalamunda Jewellers,"2,724.46"
web#2289,02/09/2024,02/10/2024,I065A,IJC- Villani Jewellers,603.79
web#2290,03/09/2024,03/10/2024,S170,SC- Crown Diamond Jewellers,317.06
web#2291,04/09/2024,04/09/2024,KD604,KarLen Designs,164.64
web#2293,05/09/2024,05/10/2024,ADE035,All Diamonds Elsternwick Pty Ltd,115.41
web#2294,09/09/2024,09/09/2024,TA1192,Twelve AM,351.24
web#2295,09/09/2024,09/10/2024,PJ863,Pedemonte Jewellers,155.99
web#2296,09/09/2024,09/09/2024,CJ236,Colossus Jewellers,213.10
web#2297,10/09/2024,10/10/2024,AD099,Aurea Designs,183.88
web#2298,12/09/2024,12/10/2024,FJ381,Flair Jewellery - Kawana,330.77
web#2299,11/09/2024,10/10/2024,PSJ896,Precious Stones Jewellery,"1,049.91"
web#2300,11/09/2024,11/09/2024,LJ002,Lovestone Jewellery,316.56
web#2301,12/09/2024,12/09/2024,GFJ410,Gemara Fine Jewellers,"1,230.45"
web#2303,16/09/2024,16/10/2024,ADE035,All Diamonds Elsternwick Pty Ltd,178.95
web#2304,16/09/2024,16/10/2024,PSJ896,Precious Stones Jewellery,344.10
web#2305,16/09/2024,16/09/2024,EJ354,Errai Jewellery,373.20
web#2306,18/09/2024,17/09/2024,GFJ410,Gemara Fine Jewellers,607.28
web#2307,18/09/2024,18/10/2024,S048,SC- Showcase Jewellers & Design,442.22
web#2308,18/09/2024,18/10/2024,UJ1197,Unique Jewellers,173.69
web#2309,18/09/2024,18/09/2024,GFJ410,Gemara Fine Jewellers,475.99
web#2310,18/09/2024,18/09/2024,EAJ001,Ever After Jewellery,569.31
web#2314,23/09/2024,20/10/2024,GJ408,Gatton Jewellers,648.67
web#2316,28/10/2024,27/11/2024,S490,SC- Narrandera Jewellers,630.57
web#2318,23/09/2024,23/09/2024,DJ327,Dracakis Jewellers,315.70
web#2330,07/10/2024,06/11/2024,AJ105,Avedis Jewellery,649.13
web#2331,07/10/2024,07/10/2024,SJ998,Sassano's Jewellers,"1,424.79"
web#2332,07/10/2024,06/11/2024,AJ027,Aldo Jewellers,389.37
web#2333,09/10/2024,08/11/2024,ADE035,All Diamonds Elsternwick Pty Ltd,297.51
web#2334,09/10/2024,08/11/2024,AD099,Aurea Designs,452.76
web#2335,09/10/2024,08/11/2024,SJ1079,Springfield Jewellers,496.36
web#2336,10/10/2024,09/11/2024,ADE035,All Diamonds Elsternwick Pty Ltd,386.19
web#2337,10/10/2024,09/11/2024,I056A,IJC- The Ritz Jewellers,488.06
web#2338,11/10/2024,11/10/2024,WJ1240,Windfall Jewellery,98.25
web#2339,14/10/2024,21/10/2024,FD001,Forever Diamonds Pty Ltd,"1,178.10"
web#2340,14/10/2024,13/11/2024,ADE035,All Diamonds Elsternwick Pty Ltd,170.24
web#2341,14/10/2024,13/11/2024,S382,SC- Kyabram Showcase Jeweller,602.03
web#2342,16/10/2024,15/11/2024,S490,SC- Narrandera Jewellers,578.02
web#2343,16/10/2024,15/11/2024,S490,SC- Narrandera Jewellers,225.41
web#2344,16/10/2024,15/11/2024,TT1114,T & T Jewellers - Grand Duke Group Pty Ltd,247.80
web#2346,16/10/2024,16/10/2024,PJ902,Pristine Jewellers,300.55
web#2347,16/10/2024,15/11/2024,AJ027,Aldo Jewellers,482.27
web#2348,17/10/2024,16/11/2024,AJ067,Arabella Jewellers,310.89
web#2353,21/10/2024,20/11/2024,SJ003,Speirs Jewellers,558.25
web#2354,23/10/2024,21/11/2024,AJ027,Aldo Jewellers,718.12
web#2355,24/10/2024,23/11/2024,TAJ1134,The Avenue Jewellery & Gifts,501.23
web#2356,24/10/2024,24/10/2024,RC922,Reanne Chidiac,848.25
web#2357,24/10/2024,23/11/2024,AJ027,Aldo Jewellers,455.27
web#2359,25/10/2024,25/10/2024,KJ618,Kimmison Jewellery,"1,486.08"
web#2360,28/10/2024,27/11/2024,ADE035,All Diamonds Elsternwick Pty Ltd,484.03
web#2361,29/10/2024,28/11/2024,AJ027,Aldo Jewellers,193.92
web#2363,30/10/2024,30/10/2024,KJ618,Kimmison Jewellery,"1,554.75"
web#2364,30/10/2024,30/10/2024,KJ618,Kimmison Jewellery,134.92
web#2365,31/10/2024,31/10/2024,EJ354,Errai Jewellery,"1,118.22"
web#2366,07/11/2024,07/12/2024,I065A,IJC- Villani Jewellers,222.21
web#2367,06/11/2024,06/12/2024,BDJ124,BB Designer Jewellers,172.08
web#2369,06/11/2024,06/12/2024,UJ1197,Unique Jewellers,500.68
web#2370,06/11/2024,06/12/2024,I007A,IJC- Elysium Jewellers,281.47
web#2371,06/11/2024,06/12/2024,S475,SC- Argyle Jewellers,711.63
web#2374,11/11/2024,11/12/2024,BJ110,Bachini Jewellers,316.92
web#2375,13/11/2024,13/11/2024,BFJ001,Bowral Fine Jewellery,429.16
web#2376,13/11/2024,12/12/2024,DL311,Diamonds 4 Life,253.01
web#2376/1,20/11/2024,20/12/2024,DL311,Diamonds 4 Life,19.14
web#2377,13/11/2024,13/11/2024,CJ236,Colossus Jewellers,210.36
web#2378,14/11/2024,14/11/2024,DIS001,Diamond Specialists,895.68
web#2380,18/11/2024,18/11/2024,SP1081,St Prin,164.53
web#2380/1,18/11/2024,18/11/2024,SP1081,St Prin,19.14
web#2381,18/11/2024,18/11/2024,JH567,Jim Hughes & Sons,"1,122.37"
web#2382,19/11/2024,18/12/2024,TFD001,The French Door,182.62
web#2383,19/11/2024,19/12/2024,I011A,IJC- Lanhams Jewellery,253.04
web#2384,19/11/2024,18/11/2024,OJ834,Oroginale Jewellery,283.00
web#2385,19/11/2024,19/12/2024,M756,Miagem,522.25
web#2386,19/11/2024,19/12/2024,SJ1079,Springfield Jewellers,"1,145.68"
web#2387,20/11/2024,20/12/2024,DJ319,Distinctive Jewellers,"1,659.71"
web#2388,20/11/2024,20/11/2024,BHJ001,Ben Hodges Jewellery,"1,142.25"
web#2389,21/11/2024,21/11/2024,GFJ410,Gemara Fine Jewellers,723.56
web#2391,25/11/2024,25/11/2024,RC922,Reanne Chidiac,767.04
web#2392,25/11/2024,25/12/2024,AJ027,Aldo Jewellers,"1,024.90"
web#2394,25/11/2024,25/12/2024,AD099,Aurea Designs,265.43
web#2395,26/11/2024,25/12/2024,MJ694,Marama Jewellery,"1,077.06"
web#2397,26/11/2024,25/11/2024,SBJ021,Simply Brilliant Jewels,563.65
web#2398,26/11/2024,26/12/2024,JCJ583,Jon Crosbie Jeweller,632.54
web#2399,26/11/2024,26/12/2024,S125,SC- York Jewellers,203.06
web#2400,02/12/2024,01/01/2025,S303,SC- Micheli Eurogold,190.44
web#2403,27/11/2024,27/12/2024,TLW211,The Little Workshop,135.41
web#2404,28/11/2024,28/12/2024,VFJ1208,Victorian Flair Jewellery,"1,614.97"
web#2405,02/12/2024,01/01/2025,S051,SC- Campbell's Jewellery,478.18
web#2406,02/12/2024,01/01/2025,TLA1150,The Love Alchemy Jewels,132.79
web#2407,02/12/2024,02/12/2024,CJ236,Colossus Jewellers,754.57
web#2408,02/12/2024,01/01/2025,LBJ652,Leon Baker Jewellers,"1,772.77"
web#2409,02/12/2024,01/01/2025,TAJ1134,The Avenue Jewellery & Gifts,"1,284.34"
web#2409/1,20/01/2025,10/01/2025,TAJ1134,The Avenue Jewellery & Gifts,105.30
web#2410,02/12/2024,01/01/2025,S170,SC- Crown Diamond Jewellers,546.78
web#2411,03/12/2024,03/12/2024,SJ998,Sassano's Jewellers,"1,086.40"
web#2412,03/12/2024,02/01/2025,AJ027,Aldo Jewellers,"2,747.17"
web#2413,09/12/2024,05/01/2025,SJ1079,Springfield Jewellers,"1,769.95"
web#2414,04/12/2024,03/01/2025,SJ1025,Sheppards Jewellers,995.76
web#2415,04/12/2024,03/01/2025,AJR001,Atlas Jewellers by Ray,246.13
web#2416,05/12/2024,04/01/2025,DDJ287,Desma Designs Jewellery,816.77
web#2417,06/12/2024,05/01/2025,AJR001,Atlas Jewellers by Ray,597.10
web#2418,09/12/2024,09/12/2024,JH567,Jim Hughes & Sons,932.09
web#2419,09/12/2024,09/12/2024,AJ039,Allgem Jewellers,"1,395.86"
web#2420,09/12/2024,16/12/2024,FD001,Forever Diamonds Pty Ltd,462.02
web#2421,10/12/2024,09/01/2025,SJ1079,Springfield Jewellers,222.10
web#2422,10/12/2024,10/12/2024,DHJ302,Diamond House Jewellery,933.63
web#2423,10/12/2024,09/01/2025,TLW211,The Little Workshop,176.18
web#2424,10/12/2024,09/01/2025,AJ027,Aldo Jewellers,723.09
web#2425,10/12/2024,09/01/2025,AJ027,Aldo Jewellers,149.57
web#2426,10/12/2024,09/01/2025,AJ027,Aldo Jewellers,185.37
web#2427,10/12/2024,09/01/2025,S048,SC- Showcase Jewellers & Design,394.09
web#2428,11/12/2024,11/12/2024,AC058,Annabelle & Co - Wetherill Park,"3,692.67"
web#2429,11/12/2024,11/12/2024,GJ453,Grech Jewellers,"1,161.29"
web#2430,11/12/2024,10/01/2025,TLW211,The Little Workshop,125.59
web#2432,12/12/2024,12/12/2024,JH567,Jim Hughes & Sons,"2,297.85"
web#2433,16/12/2024,15/01/2025,AJR001,Atlas Jewellers by Ray,904.81
web#2434,16/12/2024,16/12/2024,MYD785,Monroe Yorke Diamonds,261.09
web#2435,16/12/2024,15/01/2025,I065A,IJC- Villani Jewellers,476.01
web#2436,16/12/2024,16/12/2024,SJ998,Sassano's Jewellers,342.16
web#2437,16/12/2024,16/12/2024,DHJ302,Diamond House Jewellery,"3,453.78"
web#2438,16/12/2024,15/01/2025,SJ1079,Springfield Jewellers,569.07
web#2439,16/12/2024,16/12/2024,BFJ001,Bowral Fine Jewellery,"2,104.51"
web#2440,17/12/2024,17/12/2024,GRJ434,Gold River Jewellers,148.25
web#2441,19/12/2024,17/01/2025,LBJ652,Leon Baker Jewellers,"21,097.54"
web#2442,20/12/2024,19/01/2025,AJ105,Avedis Jewellery,132.51
web#2443,19/12/2024,19/12/2024,KD604,KarLen Designs,142.46
web#2444,20/12/2024,19/01/2025,CCP186,Cameron & Co (NSW) Pty Ltd,283.39
web#2445,19/12/2024,18/01/2025,AJR001,Atlas Jewellers by Ray,326.18
web#2446,19/12/2024,19/12/2024,EJC349,Emphasis Jewellery Collection,"1,857.12"
web#2447,19/12/2024,18/01/2025,AJR001,Atlas Jewellers by Ray,207.41
web#2448,20/12/2024,19/01/2025,S125,SC- York Jewellers,911.22
web#2449,20/12/2024,20/12/2024,MS001,Millie Savage,"2,089.03"
web#2450,23/12/2024,22/01/2025,S410,SC- CW Jewellers,978.02
web#2451,23/12/2024,23/12/2024,DHJ302,Diamond House Jewellery,823.09
web#2452,23/12/2024,22/01/2025,SJ003,Speirs Jewellers,"3,155.24"
web#2453,23/12/2024,22/01/2025,CMJ223,Class A Manufacturing Jewellers,322.34
web#2454,07/01/2025,06/02/2025,CMJ223,Class A Manufacturing Jewellers,471.92
web#2455,07/01/2025,07/01/2025,DHJ302,Diamond House Jewellery,795.32
web#2456,08/01/2025,08/01/2025,KP621,King's Pocket,"1,098.62"
web#2457,09/01/2025,08/02/2025,SJ1079,Springfield Jewellers,"1,027.14"
web#2458,08/01/2025,07/02/2025,S125,SC- York Jewellers,"1,242.07"
web#2459,17/01/2025,12/02/2025,RSP976,Russ Studios Pty Ltd,"1,005.84"
web#2462,14/01/2025,13/02/2025,S320,SC- Lorrae Jewellers,"1,786.78"
web#2463,14/01/2025,13/02/2025,CMJ223,Class A Manufacturing Jewellers,341.86
web#2464,20/01/2025,19/02/2025,I014A,IJC- Aspire Jewellery - Swan Hill,213.58
web#2465,20/01/2025,19/02/2025,TAJ1134,The Avenue Jewellery & Gifts,434.32
web#2467,21/01/2025,20/02/2025,AJ027,Aldo Jewellers,142.53
web#2468,22/01/2025,28/01/2025,LC662,Linda & Co - Macquarie,138.55
web#2469,21/01/2025,20/02/2025,GJ408,Gatton Jewellers,535.02
web#2470,24/01/2025,23/02/2025,DJ319,Distinctive Jewellers,"1,674.20"
web#2471,24/01/2025,23/02/2025,AJ067,Arabella Jewellers,274.64
web#2472,31/01/2025,31/01/2025,FJ375,Ferraro Jewellers,243.17
web#2473,04/02/2025,03/02/2025,TJE1130,Temelli Jewellery Eastland,"1,486.15"
web#2474,04/02/2025,05/03/2025,TAJ1134,The Avenue Jewellery & Gifts,470.72
web#2475,04/02/2025,06/03/2025,PPJ876,Phil Peel Jewellers,"2,124.47"
web#2476,04/02/2025,06/03/2025,PP852,Paton's Place,198.53
web#2477,04/02/2025,06/03/2025,S125,SC- York Jewellers,638.30
web#2478,04/02/2025,06/03/2025,FJ381,Flair Jewellery - Kawana,246.25
web#2479,06/02/2025,07/03/2025,TWJ1167,Tim's Watches & Jewellery,"2,792.84"
web#2479/1,06/05/2025,05/06/2025,TWJ1167,Tim's Watches & Jewellery,737.90
web#2480,06/02/2025,07/03/2025,WFJ1248,Wynnum Fine Jewellers,931.05
web#2481,07/02/2025,06/02/2025,FTE001,Fairytale Endings Manufacturing Jeweller,228.61
web#2482,13/02/2025,15/03/2025,CMJ223,Class A Manufacturing Jewellers,169.11
web#2483,11/02/2025,13/03/2025,AJ027,Aldo Jewellers,964.03
web#2484,11/02/2025,11/02/2025,HOG502,House of Gold-Salisbury,"1,824.27"
web#2485,13/02/2025,15/03/2025,AJ027,Aldo Jewellers,200.23
web#2486,13/02/2025,13/02/2025,RNJ933,Rhea Nikolaou Jewellery,192.89
web#2487,14/02/2025,14/02/2025,KP621,King's Pocket,234.01
web#2488,17/02/2025,19/03/2025,WFJ1237,Williamstown Filigree Jewellers,506.96
web#2489,17/02/2025,24/02/2025,FD001,Forever Diamonds Pty Ltd,"1,915.04"
web#2490,18/02/2025,18/02/2025,PJ902,Pristine Jewellers,306.16
web#2491,19/02/2025,21/03/2025,CLJ212,Chris Lewis Jewellers,"2,694.90"
web#2492,19/02/2025,21/03/2025,SJ1079,Springfield Jewellers,760.99
web#2493,19/02/2025,19/02/2025,EWJ001,Elizabeth Wiltshire Jewellery,374.18
web#2494,21/02/2025,21/02/2025,PJ902,Pristine Jewellers,288.79
web#2495,26/02/2025,28/03/2025,PP852,Paton's Place,225.14
web#2496,26/02/2025,28/03/2025,I014A,IJC- Aspire Jewellery - Swan Hill,224.39
web#2497,12/03/2025,11/04/2025,I011A,IJC- Lanhams Jewellery,270.50
web#2498,26/02/2025,26/02/2025,MU003,Metal Urges Fine Jewellery,233.43
web#2499,04/03/2025,03/04/2025,S125,SC- York Jewellers,222.88
web#2500,04/03/2025,03/04/2025,AJ027,Aldo Jewellers,"1,717.31"
web#2500/1,12/03/2025,11/04/2025,AJ027,Aldo Jewellers,108.90
web#2502,07/03/2025,06/04/2025,ADE035,All Diamonds Elsternwick Pty Ltd,426.45
web#2503,11/03/2025,10/04/2025,S125,SC- York Jewellers,485.21
web#2504,11/03/2025,10/04/2025,S048,SC- Showcase Jewellers & Design,366.67
web#2505,12/03/2025,11/04/2025,CMJ223,Class A Manufacturing Jewellers,829.46
web#2506,12/03/2025,12/03/2025,RC922,Reanne Chidiac,"3,243.68"
web#2507,14/03/2025,13/04/2025,EJ403,Gama Jewellery Pty Ltd Trading as Evans Jewellery,420.26
web#2508,14/03/2025,13/04/2025,FJ381,Flair Jewellery - Kawana,366.85
web#2509,17/03/2025,21/03/2025,FD001,Forever Diamonds Pty Ltd,335.15
web#2510,17/03/2025,16/04/2025,TLA1150,The Love Alchemy Jewels,454.45
web#2511,17/03/2025,16/04/2025,TAJ1134,The Avenue Jewellery & Gifts,532.45
web#2512,18/03/2025,17/03/2025,TLW211,The Little Workshop,233.62
web#2513,20/03/2025,19/04/2025,S125,SC- York Jewellers,868.42
web#2514,21/03/2025,20/04/2025,BJ110,Bachini Jewellers,829.27
web#2515,21/03/2025,21/03/2025,KD604,KarLen Designs,176.06
web#2516,25/03/2025,24/03/2025,DJ327,Dracakis Jewellers,136.42
web#2517,25/03/2025,24/03/2025,MAD759,Michael Arthur Diamonds,496.23
web#2518,28/03/2025,28/03/2025,JH567,Jim Hughes & Sons,857.75
web#2519,28/03/2025,28/03/2025,BFJ001,Bowral Fine Jewellery,"1,078.72"
web#2520,31/03/2025,30/04/2025,S048,SC- Showcase Jewellers & Design,235.26
web#2521,01/04/2025,01/04/2025,HOG502,House of Gold-Salisbury,"2,475.67"
web#2523,02/04/2025,02/04/2025,FJ375,Ferraro Jewellers,777.13
web#2525,03/04/2025,03/05/2025,S309,SC- Melbourne Jewellers,439.59
web#2526,03/04/2025,03/05/2025,CJ198,Carmen Jewellers,291.16
web#2528,08/04/2025,08/04/2025,CJ236,Colossus Jewellers,367.15
web#2529,07/04/2025,07/05/2025,AJR001,Atlas Jewellers by Ray,"1,154.98"
web#2530,07/04/2025,07/05/2025,DJ319,Distinctive Jewellers,915.68
web#2531,09/04/2025,09/05/2025,PP852,Paton's Place,173.46
web#2532,09/04/2025,09/05/2025,AD099,Aurea Designs,212.30
web#2533,10/04/2025,10/05/2025,S430,SC- Showcase Jewellers Camperdown,771.76
web#2534,11/04/2025,11/05/2025,LBJ652,Leon Baker Jewellers,623.32
web#2535,11/04/2025,11/05/2025,CMJ223,Class A Manufacturing Jewellers,"2,650.14"
web#2536,14/04/2025,14/05/2025,UJ1197,Unique Jewellers,123.35
web#2537,15/04/2025,15/05/2025,PPJ898,Prime & Pure Jewellery,593.45
web#2538,15/04/2025,15/05/2025,S051,SC- Campbell's Jewellery,"1,168.93"
web#2539,16/04/2025,16/05/2025,CMJ223,Class A Manufacturing Jewellers,"1,025.54"
web#2541,24/04/2025,24/04/2025,RC922,Reanne Chidiac,267.81
web#2542,28/04/2025,05/05/2025,CFJ255,Crown Family Jewellers,854.78
web#2543,28/04/2025,28/05/2025,S051,SC- Campbell's Jewellery,335.71
web#2544,28/04/2025,28/05/2025,AJR001,Atlas Jewellers by Ray,217.64
web#2545,29/04/2025,29/04/2025,CJ238,Conway Jewellers,239.79
web#2546,29/04/2025,29/05/2025,I065A,IJC- Villani Jewellers,"1,967.02"
web#2548,01/05/2025,31/05/2025,S309,SC- Melbourne Jewellers,350.67
web#2549,08/05/2025,07/06/2025,CMJ223,Class A Manufacturing Jewellers,981.07
web#2550,06/05/2025,05/06/2025,CMJ223,Class A Manufacturing Jewellers,980.19
web#2551,08/05/2025,07/06/2025,CMJ223,Class A Manufacturing Jewellers,"2,280.83"
web#2552,05/05/2025,04/06/2025,M756,Miagem,254.05
web#2553,06/05/2025,06/05/2025,SJ1106,Superb Jewellery,393.31
web#2554,06/05/2025,05/06/2025,S296,SC- Sterling Jewellers-Leichhardt,124.19
web#2556,08/05/2025,07/06/2025,ADE035,All Diamonds Elsternwick Pty Ltd,316.14
web#2557,09/05/2025,08/06/2025,TLA1150,The Love Alchemy Jewels,902.29
web#2559,12/05/2025,11/06/2025,JCJ569,JK Collections Jewellers,500.81
web#2560,13/05/2025,12/06/2025,S490,SC- Narrandera Jewellers,403.39
web#2561,14/05/2025,14/05/2025,GFJ410,Gemara Fine Jewellers,"2,105.52"
web#2562,14/05/2025,13/06/2025,TFD001,The French Door,239.20
web#2563,15/05/2025,14/06/2025,CMJ223,Class A Manufacturing Jewellers,"2,684.29"
web#2564,16/05/2025,15/06/2025,I011A,IJC- Lanhams Jewellery,920.27
web#2565,20/05/2025,26/05/2025,LC662,Linda & Co - Macquarie,872.18
web#2566,20/05/2025,19/05/2025,PJ902,Pristine Jewellers,172.56
web#2568,20/05/2025,18/06/2025,AJR001,Atlas Jewellers by Ray,751.33
web#2569,21/05/2025,20/06/2025,SCJ001,Simon Curwood Jewellers,431.99
web#2570,21/05/2025,20/06/2025,PPJ898,Prime & Pure Jewellery,857.30
web#2571,22/05/2025,21/06/2025,ADE035,All Diamonds Elsternwick Pty Ltd,201.65
web#2572,22/05/2025,22/05/2025,6798019494041,Simon Curwood Jewellers - Distribution SCJ,172.90
web#2573,22/05/2025,21/06/2025,AJ027,Aldo Jewellers,"1,442.50"
web#2574,22/05/2025,21/06/2025,AJ027,Aldo Jewellers,"1,461.27"
web#2575,23/05/2025,22/06/2025,CMJ223,Class A Manufacturing Jewellers,682.51
web#2576,28/05/2025,27/06/2025,CMJ223,Class A Manufacturing Jewellers,211.79
